scene_stimulus,scene_label,scene_img,correct_key,thisN,thisTrialN,thisRepN,conditionFile,scene_image,scene_name,scene_present,spaceKey.keys,spaceKey.rt,spaceKey.duration,group,Image1,Image2,Image3,scene_name_showALL,key_p1_2.keys,key_p1_2.rt,key_p1_2.duration,scene_name_p2,key_part2.keys,key_part2.corr,key_part2.rt,key_part2.duration,qst_num,question,options,correct_answer,label_current,scene_again,scene_left,scene_right,key_rate_2.keys,key_rate_2.corr,key_rate_2.rt,key_rate_2.duration,key_question_2.keys,key_question_2.corr,key_question_2.rt,key_question_2.duration,key_sceneLearn.keys,key_sceneLearn.rt,key_sceneLearn.duration,integrated_stimulus,scene_cat,item_stimulus,item_cat,item_type,congruency,key_resp_congruency.keys,key_resp_congruency.corr,key_resp_congruency.rt,key_resp_congruency.duration,key_resp_context.keys,key_resp_context.corr,key_resp_context.rt,key_resp_context.duration,key_resp_context_conf.keys,key_resp_scenes.keys,key_resp_scenes.corr,key_resp_scene_conf.keys,key_resp_scene_conf.rt,key_resp_scene_conf.duration,key_resp_context_conf.rt,key_resp_context_conf.duration,key_resp_scenes.rt,key_resp_scenes.duration,scene_label_loader.thisRepN,scene_label_loader.thisTrialN,scene_label_loader.thisN,scene_label_loader.thisIndex,groups_loop.thisRepN,groups_loop.thisTrialN,groups_loop.thisN,groups_loop.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,groups_loop_p1_2.thisRepN,groups_loop_p1_2.thisTrialN,groups_loop_p1_2.thisN,groups_loop_p1_2.thisIndex,part2_loop.thisRepN,part2_loop.thisTrialN,part2_loop.thisN,part2_loop.thisIndex,p3_scene_loop.thisRepN,p3_scene_loop.thisTrialN,p3_scene_loop.thisN,p3_scene_loop.thisIndex,p3_vis_loop.thisRepN,p3_vis_loop.thisTrialN,p3_vis_loop.thisN,p3_vis_loop.thisIndex,skip_loop.thisRepN,skip_loop.thisTrialN,skip_loop.thisN,skip_loop.thisIndex,loop_msg.thisRepN,loop_msg.thisTrialN,loop_msg.thisN,loop_msg.thisIndex,trials_enc.thisRepN,trials_enc.thisTrialN,trials_enc.thisN,trials_enc.thisIndex,part4_loop.thisRepN,part4_loop.thisTrialN,part4_loop.thisN,part4_loop.thisIndex,thisRow.t,notes,instructions_overall.started,text_instructions.started,key_welcome.started,instructions_overall.stopped,key_welcome.keys,key_welcome.rt,key_welcome.duration,scene_label_2.started,scene_label_2.stopped,p1_instruction.started,txt_insturctions_p1.started,key_instructions_p1.started,p1_instruction.stopped,key_instructions_p1.keys,key_instructions_p1.rt,key_instructions_p1.duration,p1.started,trial_image.started,scene_name_part1.started,text_scenename.started,txt_memorize.started,spaceKey.started,p1.stopped,trials_loop.spaceKey.keys,trials_loop.spaceKey.rt,trials_loop.spaceKey.duration,p1_2_instructions.started,text_p1_2_instructions.started,key_p1_2_instructions.started,p1_2_instructions.stopped,key_p1_2_instructions.keys,key_p1_2_instructions.rt,key_p1_2_instructions.duration,p1_2_showALL_2.started,image_left.started,image_center.started,image_right.started,key_p1_2.started,txt_scenename_showALL.started,p1_2_showALL_2.stopped,groups_loop_p1_2.key_p1_2.keys,groups_loop_p1_2.key_p1_2.rt,groups_loop_p1_2.key_p1_2.duration,p1_3_instructions_wide.started,text_instructions_p1_3.started,key_instructions_p1_3.started,p1_3_instructions_wide.stopped,key_instructions_p1_3.keys,key_instructions_p1_3.rt,key_instructions_p1_3.duration,p1_compare.started,img1.started,img2.started,img3.started,img4.started,label1.started,label2.started,label3.started,label4.started,key_p1_compare.started,p1_compare.stopped,key_p1_compare.keys,key_p1_compare.rt,key_p1_compare.duration,p1_3_instructions_close.started,text_instructions_p1.started,key_instructions_p1_4.started,p1_3_instructions_close.stopped,key_instructions_p1_4.keys,key_instructions_p1_4.rt,key_instructions_p1_4.duration,p1_compare_2.started,img1_2.started,img2_2.started,img3_2.started,img4_2.started,label1_2.started,label2_2.started,label3_2.started,label4_2.started,key_p1_compare_2.started,p1_compare_2.stopped,key_p1_compare_2.keys,key_p1_compare_2.rt,key_p1_compare_2.duration,p2_instructions.started,text_instructions_part2.started,key_resp.started,p2_instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,p2.started,scene_part2.started,p2.stopped,part2_question.started,text_part2_question.started,key_part2.started,part2_question.stopped,part2_loop.key_part2.keys,part2_loop.key_part2.corr,part2_loop.key_part2.rt,part2_loop.key_part2.duration,part2_feedback.started,text_part2_feedback.started,part2_feedback.stopped,text_part2_feedback.stopped,part3_instructions_2.started,text_part3_instructions_2.started,key_part3_instructions_2.started,part3_instructions_2.stopped,key_part3_instructions_2.keys,key_part3_instructions_2.rt,key_part3_instructions_2.duration,p3_reset_vis_vars.started,p3_reset_vis_vars.stopped,p3_skip_answered_questions.started,p3_skip_answered_questions.stopped,p3_blank1000.started,text.started,p3_blank1000.stopped,p3_visualize.started,text_p3_visualize.started,textbox_scene_name_2.started,p3_visualize.stopped,p3_rate.started,text_rate_2.started,key_rate_2.started,p3_rate.stopped,p3_vis_loop.key_rate_2.keys,p3_vis_loop.key_rate_2.corr,p3_vis_loop.key_rate_2.rt,p3_vis_loop.key_rate_2.duration,p3_question.started,text_question_2.started,text_option_2.started,key_question_2.started,text_5.started,p3_question.stopped,p3_vis_loop.key_question_2.keys,p3_vis_loop.key_question_2.corr,p3_vis_loop.key_question_2.rt,p3_vis_loop.key_question_2.duration,p3_study_again.started,study_scene_left.started,study_scene_right.started,study_name1_2.started,key_sceneLearn.started,text_6.started,text_7.started,p3_study_again.stopped,skip_loop.key_sceneLearn.keys,skip_loop.key_sceneLearn.rt,skip_loop.key_sceneLearn.duration,text.stopped,text_p3_visualize.stopped,textbox_scene_name_2.stopped,p3_correct_msg.started,text_next_scene_2.started,text_next_scene_2.stopped,p3_correct_msg.stopped,p4_instructions.started,text_part4_instructions.started,key_part4_instructions.started,p4_instructions.stopped,key_part4_instructions.keys,key_part4_instructions.rt,key_part4_instructions.duration,enc_instruction_screen.started,text_enc_instruction.started,key_proceed.started,enc_instruction_screen.stopped,key_proceed.keys,key_proceed.rt,key_proceed.duration,enc_inst_2.started,text_relatedness_keys.started,key_proceed_2.started,enc_inst_2.stopped,key_proceed_2.keys,key_proceed_2.rt,key_proceed_2.duration,get_stim_list.started,get_stim_list.stopped,integrated_scene_presentation.started,image_integrated.started,integrated_scene_presentation.stopped,congruency_response.started,text_congruency.started,key_resp_congruency.started,congruency_response.stopped,trials_enc.key_resp_congruency.keys,trials_enc.key_resp_congruency.corr,trials_enc.key_resp_congruency.rt,trials_enc.key_resp_congruency.duration,blank1000_2.started,text_8.started,text_8.stopped,blank1000_2.stopped,ret_inst_gen.started,text_9.started,ret_inst_gen.stopped,key_continue_7.keys,key_continue_7.rt,key_continue_7.duration,ret_inst_1.started,ret_inst_1.stopped,ret_inst_2.started,image_inst2.started,ret_inst_2.stopped,key_continue_2.keys,key_continue_2.rt,key_continue_2.duration,ret_inst_3.started,image_inst3.started,ret_inst_3.stopped,key_continue_3.keys,key_continue_3.rt,key_continue_3.duration,ret_inst_4.started,image_inst4.started,ret_inst_4.stopped,key_continue_4.keys,key_continue_4.rt,key_continue_4.duration,ret_inst_5.started,image_inst5.started,ret_inst_5.stopped,key_continue_5.keys,key_continue_5.rt,key_continue_5.duration,ret_inst_6.started,image_inst6.started,ret_inst_6.stopped,key_continue_6.keys,key_continue_6.rt,key_continue_6.duration,item_imagine_scene.started,item_cue.started,item_imagine_scene.stopped,p4_blank1000.started,text_10.started,p4_blank1000.stopped,select_context.started,text_contrext_headline.started,text_sea.started,text_jungle.started,key_resp_context.started,select_context.stopped,part4_loop.key_resp_context.keys,part4_loop.key_resp_context.corr,part4_loop.key_resp_context.rt,part4_loop.key_resp_context.duration,blank500.started,text_blank.started,text_blank.stopped,blank500.stopped,context_confidence.started,text_context_choice.started,slider_context_conf.started,key_resp_context_conf.started,key_resp_context_conf.stopped,context_confidence.stopped,part4_loop.key_resp_context_conf.keys,text_10.stopped,select_scene_name.started,text_scene_headline.started,text_actual_context.started,text_q_scene.started,text_labels.started,key_resp_scenes.started,select_scene_name.stopped,part4_loop.key_resp_scenes.keys,part4_loop.key_resp_scenes.corr,select_confidence.started,text_chosen_scene.started,slider_scene_conf.started,key_resp_scene_conf.started,select_confidence.stopped,part4_loop.key_resp_scene_conf.keys,part4_loop.key_resp_scene_conf.rt,part4_loop.key_resp_scene_conf.duration,item_cue.stopped,part4_loop.key_resp_context_conf.rt,part4_loop.key_resp_context_conf.duration,part4_loop.key_resp_scenes.rt,part4_loop.key_resp_scenes.duration,blank_3000.started,text_blank3000.started,text_blank3000.stopped,blank_3000.stopped,end_screen.started,text_end_screen.started,key_resp_exit.started,text_end_screen.stopped,key_resp_exit.stopped,end_screen.stopped,key_resp_exit.keys,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,3,3,0,,,,,,,,JA,TESTstimuli/TESTscenes/JA_1.jpg,TESTstimuli/TESTscenes/JA_2.jpg,TESTstimuli/TESTscenes/JA_3.jpg,scene_JA_lbl,space,0.8858307079644874,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.68734391697217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.68037049996201,32.68734391697217,32.68734391697217,32.68734391697217,32.68734391697217,32.68734391697217,33.576937832986005,space,0.8858307079644874,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,001,2026-03-16_13h43.19.886,TEST_training_task,,2025.2.4,None,2026-03-16 13h43.20.690618 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.57714545796625,33.58663999999408,33.58663999999408,34.62694237497635,space,1.0314893330214545,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,001,2026-03-16_13h43.19.886,TEST_training_task,,2025.2.4,None,2026-03-16 13h43.20.690618 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.78854258300271,34.797944791964255,34.797944791964255,34.797944791964255,34.797944791964255,34.797944791964255,34.797944791964255,34.797944791964255,34.797944791964255,34.797944791964255,35.90963149990421,space,1.109996624989435,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,001,2026-03-16_13h43.19.886,TEST_training_task,,2025.2.4,None,2026-03-16 13h43.20.690618 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.909757792018354,35.920726542011835,35.920726542011835,36.81567649997305,space,0.8903589160181582,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,001,2026-03-16_13h43.19.886,TEST_training_task,,2025.2.4,None,2026-03-16 13h43.20.690618 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.95946033298969,36.96902429196052,36.96902429196052,36.96902429196052,36.96902429196052,36.96902429196052,36.96902429196052,36.96902429196052,36.96902429196052,36.96902429196052,37.81776366697159,space,0.8409363330574706,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,001,2026-03-16_13h43.19.886,TEST_training_task,,2025.2.4,None,2026-03-16 13h43.20.690618 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.81786820793059,37.82766679197084,37.82766679197084,38.85984212497715,space,1.0233667909633368,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,001,2026-03-16_13h43.19.886,TEST_training_task,,2025.2.4,None,2026-03-16 13h43.20.690618 +0100,
,,,2,0,0,0,,TESTstimuli/TESTscenes/JB_2.jpg,,,,,,,,,,,,,,Malbow,2,1,0.868223873898387,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,39.15644095791504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.14745766692795,39.15644095791504,39.863939541974105,39.873089041910134,39.88073495798744,39.88073495798744,40.76032124995254,2,1,0.868223873898387,None,40.7648158329539,40.777766624931246,41.764173791976646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,001,2026-03-16_13h43.19.886,TEST_training_task,,2025.2.4,None,2026-03-16 13h43.20.690618 +0100,
,,,4,1,1,0,,TESTstimuli/TESTscenes/UB_2.jpg,,,,,,,,,,,,,,Somar,4,1,0.3090681660687551,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,41.843130707973614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.83811104192864,41.843130707973614,42.7741018749075,42.77425245800987,42.77879395801574,42.77879395801574,43.09428624995053,4,1,0.3090681660687551,None,43.0945162079297,43.12502816691995,44.1094887079671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,001,2026-03-16_13h43.19.886,TEST_training_task,,2025.2.4,None,2026-03-16 13h43.20.690618 +0100,
,,,3,2,2,0,,TESTstimuli/TESTscenes/UA_3.jpg,,,,,,,,,,,,,,Negvi,3,1,0.2088934170315042,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,,44.16393304197118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.15849374991376,44.16393304197118,45.10918558295816,45.109292207984254,45.12587879190687,45.12587879190687,45.343448249972425,3,1,0.2088934170315042,None,45.343525041942485,45.35788316698745,46.343118832912296,46.42871374997776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,001,2026-03-16_13h43.19.886,TEST_training_task,,2025.2.4,None,2026-03-16 13h43.20.690618 +0100,
,,,1,3,3,0,,TESTstimuli/TESTscenes/JA_3.jpg,,,,,,,,,,,,,,Tulon,1,1,0.20398783299606293,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,46.42871374997776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.42419537494425,46.42871374997776,47.34757749992423,47.34769895800855,47.358755541965365,47.358755541965365,47.56453358300496,1,1,0.20398783299606293,None,47.5686268749414,47.58005404192954,48.574170292005874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,001,2026-03-16_13h43.19.886,TEST_training_task,,2025.2.4,None,2026-03-16 13h43.20.690618 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.57445612491574,48.58042004192248,48.58042004192248,49.37762095790822,space,0.779185957973823,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,001,2026-03-16_13h43.19.886,TEST_training_task,,2025.2.4,None,2026-03-16 13h43.20.690618 +0100,
,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,3,How open did the underwater space feel?,"1. Wide and open with lots of clear space between features
2. Very crowded with dense coral structures everywhere
3. Narrow and enclosed with plants surrounding the view",1,Somar,None,TESTstimuli/TESTscenes/UA_1.jpg,TESTstimuli/TESTscenes/UA_2.jpg,2,0,0.44391349994111806,None,1,1,3.300618915935047,None,space,1.9471923329401761,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,,,,,,,,,,,,,58.31504379201215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.38082837499678,49.38098579191137,49.44558891700581,49.44565495790448,49.44567049993202,49.47616504190955,50.44846195797436,50.50502320798114,50.55230341700371,50.55230341700371,54.447691667010076,54.447818207903765,54.45784225000534,54.45784225000534,54.91043491696473,2,0,0.44391349994111806,None,54.9294902079273,54.940340416971594,54.940340416971594,0.018978375010192394,54.940340416971594,58.243483582977206,1,1,3.300618915935047,None,58.30832499999087,58.31504379201215,58.31504379201215,58.31504379201215,58.31504379201215,58.31504379201215,58.31504379201215,60.2660090419231,space,1.9471923329401761,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,001,2026-03-16_13h43.19.886,TEST_training_task,,2025.2.4,None,2026-03-16 13h43.20.690618 +0100,
,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,3,How open did the underwater space feel?,"1. Wide and open with lots of clear space between features
2. Very crowded with dense coral structures everywhere
3. Narrow and enclosed with plants surrounding the view",1,Somar,None,TESTstimuli/TESTscenes/UA_1.jpg,TESTstimuli/TESTscenes/UA_2.jpg,2,0,0.44391349994111806,None,1,1,3.300618915935047,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,001,2026-03-16_13h43.19.886,TEST_training_task,,2025.2.4,None,2026-03-16 13h43.20.690618 +0100,
,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,1,How did the water look like?,"Clear blue water with bright sunlight streaming through.
2. Murky and greenish with low visibility.
3. Slightly cloudy with muted light and no strong sun rays",1,Somar,None,TESTstimuli/TESTscenes/UA_1.jpg,TESTstimuli/TESTscenes/UA_2.jpg,3,0,2.9380572080845013,None,1,1,1.560167041956447,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,60.27623770793434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.269629291957244,60.269671999965794,60.269687291933224,60.27623770793434,61.263110374915414,61.264437624951825,61.2920427499339,61.2920427499339,65.27379137498792,65.27391724998597,65.27780304197222,65.27780304197222,68.22759766690433,3,0,2.9380572080845013,None,68.24619420792442,68.26248008292168,68.26248008292168,0.018270375090651214,68.26248008292168,69.80801608297043,1,1,1.560167041956447,None,,,,,,,,,,,,61.2920427499339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,001,2026-03-16_13h43.19.886,TEST_training_task,,2025.2.4,None,2026-03-16 13h43.20.690618 +0100,
,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,0,How did the ground look?,"1. Completely covered with rocks. 
2. Mostly sandy with some rocks and corals. 
3. Covered by seaweed and corals.",2,Somar,None,TESTstimuli/TESTscenes/UA_1.jpg,TESTstimuli/TESTscenes/UA_2.jpg,3,0,2.529916623956524,None,2,1,3.1420540410326794,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,69.81923879194073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.81171808298677,69.81178674998228,69.81181424995884,69.81923879194073,70.80889129196294,70.81003345793579,70.82086083292961,70.82086083292961,74.8078099580016,74.80784974992275,74.81155124993529,74.81155124993529,77.34346112492494,3,0,2.529916623956524,None,77.35872016695794,77.36941012495663,77.36941012495663,0.015128458966501057,77.36941012495663,80.50962241692469,2,1,3.1420540410326794,None,,,,,,,,,,,,70.82086083292961,74.81155124993529,74.81155124993529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,001,2026-03-16_13h43.19.886,TEST_training_task,,2025.2.4,None,2026-03-16 13h43.20.690618 +0100,
