scene_stimulus,scene_label,scene_img,correct_key,thisN,thisTrialN,thisRepN,conditionFile,scene_image,scene_name,scene_present,spaceKey.keys,spaceKey.rt,spaceKey.duration,group,Image1,Image2,Image3,scene_name_showALL,key_p1_2.keys,key_p1_2.rt,key_p1_2.duration,scene_name_p2,key_part2.keys,key_part2.corr,key_part2.rt,key_part2.duration,qst_num,question,options,correct_answer,label_current,scene_left,scene_right,key_rate_2.keys,key_rate_2.corr,key_rate_2.rt,key_rate_2.duration,key_question_2.keys,key_question_2.corr,key_question_2.rt,key_question_2.duration,key_sceneLearn.keys,key_sceneLearn.rt,key_sceneLearn.duration,scene_label_loader.thisRepN,scene_label_loader.thisTrialN,scene_label_loader.thisN,scene_label_loader.thisIndex,groups_loop.thisRepN,groups_loop.thisTrialN,groups_loop.thisN,groups_loop.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,groups_loop_p1_2.thisRepN,groups_loop_p1_2.thisTrialN,groups_loop_p1_2.thisN,groups_loop_p1_2.thisIndex,part2_loop.thisRepN,part2_loop.thisTrialN,part2_loop.thisN,part2_loop.thisIndex,p3_scene_loop.thisRepN,p3_scene_loop.thisTrialN,p3_scene_loop.thisN,p3_scene_loop.thisIndex,p3_vis_loop.thisRepN,p3_vis_loop.thisTrialN,p3_vis_loop.thisN,p3_vis_loop.thisIndex,skip_loop.thisRepN,skip_loop.thisTrialN,skip_loop.thisN,skip_loop.thisIndex,loop_msg.thisRepN,loop_msg.thisTrialN,loop_msg.thisN,loop_msg.thisIndex,thisRow.t,notes,instructions_overall.started,text_instructions.started,key_welcome.started,instructions_overall.stopped,key_welcome.keys,key_welcome.rt,key_welcome.duration,scene_label_2.started,scene_label_2.stopped,p1_instruction.started,txt_insturctions_p1.started,key_instructions_p1.started,p1_instruction.stopped,key_instructions_p1.keys,key_instructions_p1.rt,key_instructions_p1.duration,p1.started,trial_image.started,scene_name_part1.started,text_scenename.started,txt_memorize.started,spaceKey.started,p1.stopped,trials_loop.spaceKey.keys,trials_loop.spaceKey.rt,trials_loop.spaceKey.duration,p1_2_instructions.started,text_p1_2_instructions.started,key_p1_2_instructions.started,p1_2_instructions.stopped,key_p1_2_instructions.keys,key_p1_2_instructions.rt,key_p1_2_instructions.duration,p1_2_showALL_2.started,image_left.started,image_center.started,image_right.started,key_p1_2.started,txt_scenename_showALL.started,p1_2_showALL_2.stopped,groups_loop_p1_2.key_p1_2.keys,groups_loop_p1_2.key_p1_2.rt,groups_loop_p1_2.key_p1_2.duration,p1_3_instructions_wide.started,text_instructions_p1_3.started,key_instructions_p1_3.started,p1_3_instructions_wide.stopped,key_instructions_p1_3.keys,key_instructions_p1_3.rt,key_instructions_p1_3.duration,p1_compare.started,img1.started,img2.started,img3.started,img4.started,label1.started,label2.started,label3.started,label4.started,key_p1_compare.started,p1_compare.stopped,key_p1_compare.keys,key_p1_compare.rt,key_p1_compare.duration,p1_3_instructions_close.started,text_instructions_p1.started,key_instructions_p1_4.started,p1_3_instructions_close.stopped,key_instructions_p1_4.keys,key_instructions_p1_4.rt,key_instructions_p1_4.duration,p1_compare_2.started,img1_2.started,img2_2.started,img3_2.started,img4_2.started,label1_2.started,label2_2.started,label3_2.started,label4_2.started,key_p1_compare_2.started,p1_compare_2.stopped,key_p1_compare_2.keys,key_p1_compare_2.rt,key_p1_compare_2.duration,p2_instructions.started,text_instructions_part2.started,key_resp.started,p2_instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,p2.started,scene_part2.started,p2.stopped,part2_question.started,text_part2_question.started,key_part2.started,part2_question.stopped,part2_loop.key_part2.keys,part2_loop.key_part2.corr,part2_loop.key_part2.rt,part2_loop.key_part2.duration,part2_feedback.started,text_part2_feedback.started,text_part2_feedback.stopped,part2_feedback.stopped,part3_instructions_2.started,text_part3_instructions_2.started,key_part3_instructions_2.started,part3_instructions_2.stopped,key_part3_instructions_2.keys,key_part3_instructions_2.rt,key_part3_instructions_2.duration,p3_reset_vis_vars.started,p3_reset_vis_vars.stopped,p3_skip_answered_questions.started,p3_skip_answered_questions.stopped,p3_blank1000.started,text.started,p3_blank1000.stopped,p3_visualize.started,text_p3_visualize.started,textbox_scene_name_2.started,p3_visualize.stopped,p3_rate.started,text_rate_2.started,key_rate_2.started,p3_rate.stopped,p3_vis_loop.key_rate_2.keys,p3_vis_loop.key_rate_2.corr,p3_vis_loop.key_rate_2.rt,p3_vis_loop.key_rate_2.duration,p3_question.started,text_question_2.started,text_option_2.started,key_question_2.started,text_5.started,p3_question.stopped,p3_vis_loop.key_question_2.keys,p3_vis_loop.key_question_2.corr,p3_vis_loop.key_question_2.rt,p3_vis_loop.key_question_2.duration,text.stopped,text_p3_visualize.stopped,textbox_scene_name_2.stopped,p3_study_again.started,study_scene_left.started,study_scene_right.started,study_name1_2.started,key_sceneLearn.started,text_6.started,text_7.started,p3_study_again.stopped,skip_loop.key_sceneLearn.keys,skip_loop.key_sceneLearn.rt,skip_loop.key_sceneLearn.duration,p3_correct_msg.started,text_next_scene_2.started,text_next_scene_2.stopped,p3_correct_msg.stopped,key_rate_2.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.99545762498747,101.00741012499202,101.00741012499202,102.45842424998409,space,1.449216333014192,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,001,2026-04-26_14h37.44.820,TEST_training_task,,2025.2.4,None,2026-04-26 14h37.45.757462 +0200,
,,,,0,0,0,,,,,,,,UB,stimuli/TESTscenes/UB_1.jpg,stimuli/TESTscenes/UB_2.jpg,stimuli/TESTscenes/UB_3.jpg,scene_UB_lbl,space,2.613709666999057,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,,,,,,,,,102.55986599999596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.5502224160009,102.55986599999596,102.55986599999596,102.55986599999596,102.55986599999596,102.55986599999596,105.17594637497677,space,2.613709666999057,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,001,2026-04-26_14h37.44.820,TEST_training_task,,2025.2.4,None,2026-04-26 14h37.45.757462 +0200,
,,,,1,1,0,,,,,,,,JA,stimuli/TESTscenes/JA_1.jpg,stimuli/TESTscenes/JA_2.jpg,stimuli/TESTscenes/JA_3.jpg,scene_JA_lbl,space,1.3400439580145758,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,105.2374921659939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.22897795800236,105.2374921659939,105.2374921659939,105.2374921659939,105.2374921659939,105.2374921659939,106.58295983300195,space,1.3400439580145758,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,001,2026-04-26_14h37.44.820,TEST_training_task,,2025.2.4,None,2026-04-26 14h37.45.757462 +0200,
,,,,2,2,0,,,,,,,,JB,stimuli/TESTscenes/JB_1.jpg,stimuli/TESTscenes/JB_2.jpg,stimuli/TESTscenes/JB_3.jpg,scene_JB_lbl,space,5.83394395801588,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,,,,,,,,,,,,,,,,,,,,,106.6517841249879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.64316329098074,106.6517841249879,106.6517841249879,106.6517841249879,106.6517841249879,106.6517841249879,112.49195254099322,space,5.83394395801588,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,001,2026-04-26_14h37.44.820,TEST_training_task,,2025.2.4,None,2026-04-26 14h37.45.757462 +0200,
,,,,3,3,0,,,,,,,,UA,stimuli/TESTscenes/UA_1.jpg,stimuli/TESTscenes/UA_2.jpg,stimuli/TESTscenes/UA_3.jpg,scene_UA_lbl,space,1.7460429999919143,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,2,,,,,,,,,,,,,,,,,,,,,112.54926400000113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.54062462499132,112.54926400000113,112.54926400000113,112.54926400000113,112.54926400000113,112.54926400000113,114.29982575000031,space,1.7460429999919143,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,001,2026-04-26_14h37.44.820,TEST_training_task,,2025.2.4,None,2026-04-26 14h37.45.757462 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.30011516599916,114.31093195799622,114.31093195799622,116.80885775000206,space,2.494259500002954,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,001,2026-04-26_14h37.44.820,TEST_training_task,,2025.2.4,None,2026-04-26 14h37.45.757462 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.88530295799137,116.89518674998544,116.89518674998544,116.89518674998544,116.89518674998544,116.89518674998544,116.89518674998544,116.89518674998544,116.89518674998544,116.89518674998544,123.21444479099591,space,6.316476500011049,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,001,2026-04-26_14h37.44.820,TEST_training_task,,2025.2.4,None,2026-04-26 14h37.45.757462 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.21454629098298,123.22635537499445,123.22635537499445,124.39247570798034,space,1.1599451660003979,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,001,2026-04-26_14h37.44.820,TEST_training_task,,2025.2.4,None,2026-04-26 14h37.45.757462 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.47412191599142,124.48373395798262,124.48373395798262,124.48373395798262,124.48373395798262,124.48373395798262,124.48373395798262,124.48373395798262,124.48373395798262,124.48373395798262,137.0079767080024,space,12.517165291006677,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,001,2026-04-26_14h37.44.820,TEST_training_task,,2025.2.4,None,2026-04-26 14h37.45.757462 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.0080541249772,137.01698687497992,137.01698687497992,139.796962583001,space,2.774491832999047,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,001,2026-04-26_14h37.44.820,TEST_training_task,,2025.2.4,None,2026-04-26 14h37.45.757462 +0200,
,,,1,0,0,0,,TESTstimuli/TESTscenes/JA_3.jpg,,,,,,,,,,,,,,Tulon,1,1,2.075431583012687,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,,,,,,,,,,,,,,,,,140.09012808298576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.08207083298475,140.09012808298576,140.80690904098446,140.81722695799544,140.82400008299737,140.82400008299737,142.90859024997917,1,1,2.075431583012687,None,142.912907291,142.9226118749939,143.9364020829962,143.90717158297775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,001,2026-04-26_14h37.44.820,TEST_training_task,,2025.2.4,None,2026-04-26 14h37.45.757462 +0200,
,,,1,1,1,0,,TESTstimuli/TESTscenes/JA_1.jpg,,,,,,,,,,,,,,Tulon,1,1,0.8032523329893593,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,,,,,,,,,,,,,143.9364020829962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.93141416599974,143.9364020829962,144.9132165829942,144.9133357499959,144.92315595797845,144.92315595797845,145.73098112500156,1,1,0.8032523329893593,None,145.73115241600317,145.74184058298124,146.75500316597754,146.72975216599298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,001,2026-04-26_14h37.44.820,TEST_training_task,,2025.2.4,None,2026-04-26 14h37.45.757462 +0200,
,,,4,2,2,0,,TESTstimuli/TESTscenes/UB_1.jpg,,,,,,,,,,,,,,Somar,4,1,1.4383376670011785,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,9,,,,,,,,,,,,,,,,,146.75500316597754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.74994233300094,146.75500316597754,147.74034145797486,147.74049629099318,147.74688308298937,147.74688308298937,149.19125041598454,4,1,1.4383376670011785,None,149.19142249997822,149.2020515409822,150.217109833,150.1906652499747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,001,2026-04-26_14h37.44.820,TEST_training_task,,2025.2.4,None,2026-04-26 14h37.45.757462 +0200,
,,,4,3,3,0,,TESTstimuli/TESTscenes/UB_3.jpg,,,,,,,,,,,,,,Somar,4,1,2.583368916006293,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,11,,,,,,,,,,,,,,,,,150.217109833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.21161187498365,150.217109833,151.1959862499789,151.19609341598698,151.20666399999755,151.20666399999755,153.79746741597774,4,1,2.583368916006293,None,153.7976344159979,153.8086617910012,154.82052358298097,154.79559399999562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,001,2026-04-26_14h37.44.820,TEST_training_task,,2025.2.4,None,2026-04-26 14h37.45.757462 +0200,
,,,3,4,4,0,,TESTstimuli/TESTscenes/UA_3.jpg,,,,,,,,,,,,,,Negvi,3,1,0.3496805419854354,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,8,,,,,,,,,,,,,,,,,154.82052358298097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.81561925000278,154.82052358298097,155.8067120409978,155.80686083299224,155.81300341599854,155.81300341599854,156.17521654098528,3,1,0.3496805419854354,None,156.17557187497732,156.18665883300127,157.19975649999105,157.17351045800024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,001,2026-04-26_14h37.44.820,TEST_training_task,,2025.2.4,None,2026-04-26 14h37.45.757462 +0200,
,,,4,5,5,0,,TESTstimuli/TESTscenes/UB_2.jpg,,,,,,,,,,,,,,Somar,4,1,0.5466754990047775,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,10,,,,,,,,,,,,,,,,,157.19975649999105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.1947754159919,157.19975649999105,158.1785492079798,158.17872420800268,158.1899356659851,158.1899356659851,158.74207512498833,4,1,0.5466754990047775,None,158.74239633299294,158.75344783297624,159.76788112497889,159.74026579098427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,001,2026-04-26_14h37.44.820,TEST_training_task,,2025.2.4,None,2026-04-26 14h37.45.757462 +0200,
,,,1,6,6,0,,TESTstimuli/TESTscenes/JA_2.jpg,,,,,,,,,,,,,,Tulon,1,1,0.9589812919730321,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,1,,,,,,,,,,,,,,,,,159.76788112497889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.76299583297805,159.76788112497889,160.74645912498818,160.74657254098565,160.75651983299758,160.75651983299758,161.72548266599188,1,1,0.9589812919730321,None,161.725838207989,161.73697929098853,162.75264391599922,162.72372383298352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,001,2026-04-26_14h37.44.820,TEST_training_task,,2025.2.4,None,2026-04-26 14h37.45.757462 +0200,
,,,3,7,7,0,,TESTstimuli/TESTscenes/UA_2.jpg,,,,,,,,,,,,,,Negvi,3,1,0.4077724580129143,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,162.75264391599922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.74774395799614,162.75264391599922,163.72998741597985,163.73010829099803,163.7397139579989,163.7397139579989,164.15846116599278,3,1,0.4077724580129143,None,164.15870079098386,164.16950045799604,165.18407620798098,165.1568925829779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,001,2026-04-26_14h37.44.820,TEST_training_task,,2025.2.4,None,2026-04-26 14h37.45.757462 +0200,
,,,2,8,8,0,,TESTstimuli/TESTscenes/JB_2.jpg,,,,,,,,,,,,,,Malbow,2,1,0.2831276660144795,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,4,,,,,,,,,,,,,,,,,165.18407620798098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.17921237499104,165.18407620798098,166.16277475000243,166.16290437499993,166.17328333298792,166.17328333298792,166.4586798749806,2,1,0.2831276660144795,None,166.46263324999018,166.47347450000234,167.46429595799418,167.45678516599583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,001,2026-04-26_14h37.44.820,TEST_training_task,,2025.2.4,None,2026-04-26 14h37.45.757462 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.45697866598493,167.46429595799418,167.46429595799418,168.9082918749773,space,1.4390639990160707,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,001,2026-04-26_14h37.44.820,TEST_training_task,,2025.2.4,None,2026-04-26 14h37.45.757462 +0200,
,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,What was the dominant ground texture throughout the scene?,"1. Green grass
2. Fallen leaves
3. Thick green moss
4. Shrubs and dirt",3,Negvi,stimuli/TESTscenes/JB_1.jpeg,stimuli/TESTscenes/JB_2.jpeg,3,0,1.035753999982262,None,3,1,5.964879375009332,None,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,168.98266708297888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.90976895799395,168.90987008297816,168.96748191598454,168.9675539159798,168.96757529099705,168.98266708297888,169.97332683298737,170.00726724998094,170.0165509999788,170.0165509999788,173.97288862499408,173.97293670798535,173.97858754100162,173.97858754100162,175.02463962498587,3,0,1.035753999982262,None,175.0416814579803,175.0518717909872,175.0518717909872,0.016948874981608242,175.0518717909872,181.01378229097463,3,1,5.964879375009332,None,,,,,,,,,,,,,,,,,,,,320,001,2026-04-26_14h37.44.820,TEST_training_task,,2025.2.4,None,2026-04-26 14h37.45.757462 +0200,
,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,1,"Were there flowers in this jungle? If yes, which color?","1. Yes, purple
2. Yes, red
3. No",3,Negvi,stimuli/TESTscenes/JB_1.jpeg,stimuli/TESTscenes/JB_2.jpeg,3,0,1.891200458019739,None,3,1,2.3615510830131825,None,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,181.07524945799378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.0678138329822,181.06824441597564,181.06826800000272,181.07524945799378,182.062953457993,182.06399237498408,182.075161249988,182.075161249988,186.06236887499108,186.0624125409813,186.07289754098747,186.07289754098747,187.97521220799536,3,0,1.891200458019739,None,187.98809749999782,187.9971824999957,187.9971824999957,0.01273075002245605,187.9971824999957,190.3576959159982,3,1,2.3615510830131825,None,182.075161249988,186.07289754098747,186.07289754098747,,,,,,,,,,,,,,,,,320,001,2026-04-26_14h37.44.820,TEST_training_task,,2025.2.4,None,2026-04-26 14h37.45.757462 +0200,
,,,,2,2,0,,,,,,,,,,,,,,,,,,,,,3,What type of vegetation was most visually prominent?,"1. Wide wing-like trees and green leaves
2.Tall trees with vines and moss
3. Bright tropical flowers and open palm trees",2,Negvi,stimuli/TESTscenes/JB_1.jpeg,stimuli/TESTscenes/JB_2.jpeg,3,0,5.046469374996377,None,2,1,2.9331554579839576,None,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,3,,,,,,,,,190.41262687498238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.406236040988,190.4063024999923,190.40632412498235,190.41262687498238,191.40645512499032,191.40834599998198,191.41937420799513,191.41937420799513,195.4062099159928,195.40624345798278,195.40976204100298,195.40976204100298,200.45765462500276,3,0,5.046469374996377,None,200.47375466598896,200.48221083299723,200.48221083299723,0.01600745800533332,200.48221083299723,203.4141372499871,2,1,2.9331554579839576,None,,195.40976204100298,195.40976204100298,,,,,,,,,,,,,,,,,320,001,2026-04-26_14h37.44.820,TEST_training_task,,2025.2.4,None,2026-04-26 14h37.45.757462 +0200,
,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,2,What atmospheric condition defined the scene?,"1. Foggy and misty
2. Bright sunlight
3. Partly cloudy",1,Negvi,stimuli/TESTscenes/JB_1.jpeg,stimuli/TESTscenes/JB_2.jpeg,2,0,1.2407683749916032,None,1,1,2.794179374992382,None,space,5.321285874990281,None,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,2,0,0,0,0,,,,,212.57880374998786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.46262737497455,203.4627104579995,203.4627329579962,203.469048207975,204.45676783297677,204.4586624999938,204.4695544159913,204.4695544159913,208.4553770829807,208.45541566598695,208.45894162499462,208.45894162499462,209.708358999982,2,0,1.2407683749916032,None,209.72099141599028,209.7294977909769,209.7294977909769,0.012413290998665616,209.7294977909769,212.5241248329985,1,1,2.794179374992382,None,204.4695544159913,208.45894162499462,208.45894162499462,212.5691807080002,212.57880374998786,212.57880374998786,212.57880374998786,212.57880374998786,212.57880374998786,212.57880374998786,217.90625124998041,space,5.321285874990281,None,,,,,,320,001,2026-04-26_14h37.44.820,TEST_training_task,,2025.2.4,None,2026-04-26 14h37.45.757462 +0200,
,,,,3,3,0,,,,,,,,,,,,,,,,,,,,,2,What atmospheric condition defined the scene?,"1. Foggy and misty
2. Bright sunlight
3. Partly cloudy",1,Negvi,stimuli/TESTscenes/JB_1.jpeg,stimuli/TESTscenes/JB_2.jpeg,2,0,1.2407683749916032,None,1,1,2.794179374992382,None,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,001,2026-04-26_14h37.44.820,TEST_training_task,,2025.2.4,None,2026-04-26 14h37.45.757462 +0200,
