scene_stimulus,scene_label,scene_img,correct_key,thisN,thisTrialN,thisRepN,conditionFile,scene_image,scene_name,scene_present,spaceKey.keys,spaceKey.rt,spaceKey.duration,group,Image1,Image2,Image3,scene_name_showALL,key_p1_2.keys,key_p1_2.rt,key_p1_2.duration,scene_name_p2,key_part2.keys,key_part2.corr,key_part2.rt,key_part2.duration,qst_num,question,options,correct_answer,label_current,scene_left,scene_right,key_rate_2.keys,key_rate_2.corr,key_rate_2.rt,key_rate_2.duration,key_question_2.keys,key_question_2.corr,key_question_2.rt,key_question_2.duration,key_sceneLearn.keys,key_sceneLearn.rt,key_sceneLearn.duration,scene_label_loader.thisRepN,scene_label_loader.thisTrialN,scene_label_loader.thisN,scene_label_loader.thisIndex,groups_loop.thisRepN,groups_loop.thisTrialN,groups_loop.thisN,groups_loop.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,groups_loop_p1_2.thisRepN,groups_loop_p1_2.thisTrialN,groups_loop_p1_2.thisN,groups_loop_p1_2.thisIndex,part2_loop.thisRepN,part2_loop.thisTrialN,part2_loop.thisN,part2_loop.thisIndex,p3_scene_loop.thisRepN,p3_scene_loop.thisTrialN,p3_scene_loop.thisN,p3_scene_loop.thisIndex,p3_vis_loop.thisRepN,p3_vis_loop.thisTrialN,p3_vis_loop.thisN,p3_vis_loop.thisIndex,skip_loop.thisRepN,skip_loop.thisTrialN,skip_loop.thisN,skip_loop.thisIndex,loop_msg.thisRepN,loop_msg.thisTrialN,loop_msg.thisN,loop_msg.thisIndex,thisRow.t,notes,instructions_overall.started,text_instructions.started,key_welcome.started,instructions_overall.stopped,key_welcome.keys,key_welcome.rt,key_welcome.duration,scene_label_2.started,scene_label_2.stopped,p1_instruction.started,txt_insturctions_p1.started,key_instructions_p1.started,p1_instruction.stopped,key_instructions_p1.keys,key_instructions_p1.rt,key_instructions_p1.duration,p1.started,trial_image.started,scene_name_part1.started,text_scenename.started,txt_memorize.started,spaceKey.started,p1.stopped,trials_loop.spaceKey.keys,trials_loop.spaceKey.rt,trials_loop.spaceKey.duration,p1_2_instructions.started,text_p1_2_instructions.started,key_p1_2_instructions.started,p1_2_instructions.stopped,key_p1_2_instructions.keys,key_p1_2_instructions.rt,key_p1_2_instructions.duration,p1_2_showALL_2.started,image_left.started,image_center.started,image_right.started,key_p1_2.started,txt_scenename_showALL.started,p1_2_showALL_2.stopped,groups_loop_p1_2.key_p1_2.keys,groups_loop_p1_2.key_p1_2.rt,groups_loop_p1_2.key_p1_2.duration,p1_3_instructions_wide.started,text_instructions_p1_3.started,key_instructions_p1_3.started,p1_3_instructions_wide.stopped,key_instructions_p1_3.keys,key_instructions_p1_3.rt,key_instructions_p1_3.duration,p1_compare.started,img1.started,img2.started,img3.started,img4.started,label1.started,label2.started,label3.started,label4.started,key_p1_compare.started,p1_compare.stopped,key_p1_compare.keys,key_p1_compare.rt,key_p1_compare.duration,p1_3_instructions_close.started,text_instructions_p1.started,key_instructions_p1_4.started,p1_3_instructions_close.stopped,key_instructions_p1_4.keys,key_instructions_p1_4.rt,key_instructions_p1_4.duration,p1_compare_2.started,img1_2.started,img2_2.started,img3_2.started,img4_2.started,label1_2.started,label2_2.started,label3_2.started,label4_2.started,key_p1_compare_2.started,p1_compare_2.stopped,key_p1_compare_2.keys,key_p1_compare_2.rt,key_p1_compare_2.duration,p2_instructions.started,text_instructions_part2.started,key_resp.started,p2_instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,p2.started,scene_part2.started,p2.stopped,part2_question.started,text_part2_question.started,key_part2.started,part2_question.stopped,part2_loop.key_part2.keys,part2_loop.key_part2.corr,part2_loop.key_part2.rt,part2_loop.key_part2.duration,part2_feedback.started,text_part2_feedback.started,part2_feedback.stopped,text_part2_feedback.stopped,part3_instructions_2.started,text_part3_instructions_2.started,key_part3_instructions_2.started,part3_instructions_2.stopped,key_part3_instructions_2.keys,key_part3_instructions_2.rt,key_part3_instructions_2.duration,p3_reset_vis_vars.started,p3_reset_vis_vars.stopped,p3_skip_answered_questions.started,p3_skip_answered_questions.stopped,p3_blank1000.started,text.started,p3_blank1000.stopped,p3_visualize.started,text_p3_visualize.started,textbox_scene_name_2.started,p3_visualize.stopped,p3_rate.started,text_rate_2.started,key_rate_2.started,p3_rate.stopped,p3_vis_loop.key_rate_2.keys,p3_vis_loop.key_rate_2.corr,p3_vis_loop.key_rate_2.rt,p3_vis_loop.key_rate_2.duration,p3_question.started,text_question_2.started,text_option_2.started,key_question_2.started,text_5.started,p3_question.stopped,p3_vis_loop.key_question_2.keys,p3_vis_loop.key_question_2.corr,p3_vis_loop.key_question_2.rt,p3_vis_loop.key_question_2.duration,text.stopped,text_p3_visualize.stopped,textbox_scene_name_2.stopped,p3_study_again.started,study_scene_left.started,study_scene_right.started,study_name1_2.started,key_sceneLearn.started,text_6.started,text_7.started,p3_study_again.stopped,skip_loop.key_sceneLearn.keys,skip_loop.key_sceneLearn.rt,skip_loop.key_sceneLearn.duration,p3_correct_msg.started,text_next_scene_2.started,p3_correct_msg.stopped,text_next_scene_2.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.05960999999661,41.07001658299123,41.07001658299123,41.86803362501087,space,0.7856807079806458,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,001,2026-04-26_16h34.07.575,TEST_training_task,,2025.2.4,None,2026-04-26 16h34.08.536056 +0200,
,,,,0,0,0,,,,,,,,UA,stimuli/TESTscenes/UA_1.jpg,stimuli/TESTscenes/UA_2.jpg,stimuli/TESTscenes/UA_3.jpg,scene_UA_lbl,space,2.3828110829927027,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,41.960813083016546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9533772499999,41.960813083016546,41.960813083016546,41.960813083016546,41.960813083016546,41.960813083016546,44.351299916015705,space,2.3828110829927027,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,001,2026-04-26_16h34.07.575,TEST_training_task,,2025.2.4,None,2026-04-26 16h34.08.536056 +0200,
,,,,1,1,0,,,,,,,,JA,stimuli/TESTscenes/JA_1.jpg,stimuli/TESTscenes/JA_2.jpg,stimuli/TESTscenes/JA_3.jpg,scene_JA_lbl,space,1.1136366660066415,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,44.414891916007036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.406329916004324,44.414891916007036,44.414891916007036,44.414891916007036,44.414891916007036,44.414891916007036,45.53422045800835,space,1.1136366660066415,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,001,2026-04-26_16h34.07.575,TEST_training_task,,2025.2.4,None,2026-04-26 16h34.08.536056 +0200,
,,,,2,2,0,,,,,,,,UB,stimuli/TESTscenes/UB_1.jpg,stimuli/TESTscenes/UB_2.jpg,stimuli/TESTscenes/UB_3.jpg,scene_UB_lbl,space,1.6692154579795897,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,,,,,45.58828550000908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.57973337499425,45.58828550000908,45.58828550000908,45.58828550000908,45.58828550000908,45.58828550000908,47.26760925000417,space,1.6692154579795897,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,001,2026-04-26_16h34.07.575,TEST_training_task,,2025.2.4,None,2026-04-26 16h34.08.536056 +0200,
,,,,3,3,0,,,,,,,,JB,stimuli/TESTscenes/JB_1.jpg,stimuli/TESTscenes/JB_2.jpg,stimuli/TESTscenes/JB_3.jpg,scene_JB_lbl,space,0.7031201659992803,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,1,,,,,,,,,,,,,,,,,,,,,47.331411541003035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.32238554098876,47.331411541003035,47.331411541003035,47.331411541003035,47.331411541003035,47.331411541003035,48.04161737501272,space,0.7031201659992803,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,001,2026-04-26_16h34.07.575,TEST_training_task,,2025.2.4,None,2026-04-26 16h34.08.536056 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.04183775000274,48.0527939159947,48.0527939159947,48.73454695800319,space,0.6686453750007786,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,001,2026-04-26_16h34.07.575,TEST_training_task,,2025.2.4,None,2026-04-26 16h34.08.536056 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.81095691601513,48.82286149999709,48.82286149999709,48.82286149999709,48.82286149999709,48.82286149999709,48.82286149999709,48.82286149999709,48.82286149999709,48.82286149999709,63.86560175000341,space,15.038474333006889,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,001,2026-04-26_16h34.07.575,TEST_training_task,,2025.2.4,None,2026-04-26 16h34.08.536056 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.865678458008915,63.87125683299382,63.87125683299382,64.5888686249964,space,0.712721333024092,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,001,2026-04-26_16h34.07.575,TEST_training_task,,2025.2.4,None,2026-04-26 16h34.08.536056 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.66397962500923,64.67405079101445,64.67405079101445,64.67405079101445,64.67405079101445,64.67405079101445,64.67405079101445,64.67405079101445,64.67405079101445,64.67405079101445,69.75091750000138,space,5.064957333001075,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,001,2026-04-26_16h34.07.575,TEST_training_task,,2025.2.4,None,2026-04-26 16h34.08.536056 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.75101341601112,69.76142437499948,69.76142437499948,73.25710966601036,space,3.493125582986977,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,001,2026-04-26_16h34.07.575,TEST_training_task,,2025.2.4,None,2026-04-26 16h34.08.536056 +0200,
,,,4,0,0,0,,TESTstimuli/TESTscenes/UB_1.jpg,,,,,,,,,,,,,,Somar,4,1,0.6950517910008784,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,9,,,,,,,,,,,,,,,,,73.58202708300087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.5749752910051,73.58202708300087,74.26633566600503,74.27651391600375,74.28348037501564,74.28348037501564,74.98483845801093,4,1,0.6950517910008784,None,74.98986454101396,75.00112237498979,75.98941262500011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,001,2026-04-26_16h34.07.575,TEST_training_task,,2025.2.4,None,2026-04-26 16h34.08.536056 +0200,
,,,3,1,1,0,,TESTstimuli/TESTscenes/UA_3.jpg,,,,,,,,,,,,,,Negvi,3,1,0.6811697079974692,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,8,,,,,,,,,,,,,,,,,76.01300862501375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.00796208300744,76.01300862501375,76.98942349999561,76.98961379099637,76.99933479100582,76.99933479100582,77.6847135410062,3,1,0.6811697079974692,None,77.68495137500577,77.69668387499405,78.68339362498955,78.71413933299482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,001,2026-04-26_16h34.07.575,TEST_training_task,,2025.2.4,None,2026-04-26 16h34.08.536056 +0200,
,,,1,2,2,0,,TESTstimuli/TESTscenes/JA_2.jpg,,,,,,,,,,,,,,Tulon,1,1,0.3902630829834379,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,,,,,,,,,,,,,,,,,78.71413933299482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.70849729099427,78.71413933299482,79.68806441599736,79.68820095801493,79.69959637499414,79.69959637499414,80.10087320799357,1,1,0.3902630829834379,None,80.10104787501041,80.11200737499166,81.09980016600457,81.13436241599265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,001,2026-04-26_16h34.07.575,TEST_training_task,,2025.2.4,None,2026-04-26 16h34.08.536056 +0200,
,,,2,3,3,0,,TESTstimuli/TESTscenes/JB_3.jpg,,,,,,,,,,,,,,Malbow,2,1,0.294338332983898,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,5,,,,,,,,,,,,,,,,,81.13436241599265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.12918595800875,81.13436241599265,82.10421879100613,82.10435420801514,82.11625783299678,82.11625783299678,82.41782508301549,2,1,0.294338332983898,None,82.4211504580162,82.43194858299103,83.41638158299611,83.42487845799769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,001,2026-04-26_16h34.07.575,TEST_training_task,,2025.2.4,None,2026-04-26 16h34.08.536056 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.41670808300842,83.42487845799769,83.42487845799769,87.1568785830168,space,3.728690166026354,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,001,2026-04-26_16h34.07.575,TEST_training_task,,2025.2.4,None,2026-04-26 16h34.08.536056 +0200,
,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,1,Was the ground green or brown? Was it grassy or covered in leaves?,"1. Green and Grassy
2. Brown and Leaves
3. Mossy",2,Tulon,stimuli/TESTscenes/JA_1.jpg,stimuli/TESTscenes/JA_2.jpg,3,0,3.512532083026599,None,2,1,1.2152802910131868,None,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,,,,,,,,,87.22721675000503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.15786583299632,87.15795983301359,87.21275775000686,87.21321179100778,87.21323724999093,87.22721675000503,88.21625162501005,88.24287608300801,88.25391100000707,88.25391100000707,92.21550970801036,92.2156314580061,92.22110150000663,92.22110150000663,95.73967337500653,3,0,3.512532083026599,None,95.75409333300195,95.7654697909893,95.7654697909893,0.014303875010227785,95.7654697909893,96.97411804099102,2,1,1.2152802910131868,None,,,,,,,,,,,,,,,,,,,310,001,2026-04-26_16h34.07.575,TEST_training_task,,2025.2.4,None,2026-04-26 16h34.08.536056 +0200,
,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,3,How does the lighting looks like in this jungle?,"1. Sun is shining brightly through the foliage, the air is clear. 
2. The sun does not penetrate the mist and thick foliage.
3. The lighting is dim and green-tinted, with shadows but no visible sunbeams.",1,Tulon,stimuli/TESTscenes/JA_1.jpg,stimuli/TESTscenes/JA_2.jpg,3,0,1.4807626660040114,None,1,1,1.0224202490062453,None,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,3,,,,,,,,,97.03003604098922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0247415000049,97.02480195800308,97.0248230000143,97.03003604098922,98.01634166599251,98.0182267909986,98.02931641601026,98.02931641601026,102.01584133299184,102.01587108301464,102.01929362499504,102.01929362499504,103.50737741601188,3,0,1.4807626660040114,None,103.52705879099085,103.53536770801293,103.53536770801293,0.019610042014392093,103.53536770801293,104.55748799999128,1,1,1.0224202490062453,None,98.02931641601026,102.01929362499504,102.01929362499504,,,,,,,,,,,,,,,,310,001,2026-04-26_16h34.07.575,TEST_training_task,,2025.2.4,None,2026-04-26 16h34.08.536056 +0200,
,,,,2,2,0,,,,,,,,,,,,,,,,,,,,,0,"Were there flowers in this jungle? If so, what color were they?","1. Yes, Red and yellow
2. Yes, Purple and orange
3. No, there weren't any flowers",1,Tulon,stimuli/TESTscenes/JA_1.jpg,stimuli/TESTscenes/JA_2.jpg,3,0,1.360394457995426,None,1,1,1.1519483329902869,None,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,0,,,,,,,,,104.61172291601542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.60451712500071,104.60498183299205,104.60500608300208,104.61172291601542,105.59964812500402,105.60139054100728,105.61263995800982,105.61263995800982,109.59906762500759,109.59910304099321,109.60268845799146,109.60268845799146,110.96784125000704,3,0,1.360394457995426,None,110.98277649999363,110.99144341601641,110.99144341601641,0.014773915987461805,110.99144341601641,112.14046995801618,1,1,1.1519483329902869,None,105.61263995800982,109.60268845799146,109.60268845799146,,,,,,,,,,,,,,,,310,001,2026-04-26_16h34.07.575,TEST_training_task,,2025.2.4,None,2026-04-26 16h34.08.536056 +0200,
,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,2,How did the tree trunks look like?,"1. Wide and Wing-like 
2. Mossy and thin
3. Dark and charred-looking",1,Tulon,stimuli/TESTscenes/JA_1.jpg,stimuli/TESTscenes/JA_2.jpg,3,0,1.0739636659855023,None,2,0,2.5860943750012666,None,space,1.9459969579766039,None,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,2,0,0,0,0,,,,,120.9235869999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.18658637499902,112.18666008301079,112.1866864580079,112.19301345798885,113.18267495799228,113.18372274999274,113.1943253329955,113.1943253329955,117.18238904100144,117.1824247080076,117.1861031659937,117.1861031659937,118.26739579101559,3,0,1.0739636659855023,None,118.28438416600693,118.29298095800914,118.29298095800914,0.016884917014976963,118.29298095800914,120.8734440410044,2,0,2.5860943750012666,None,113.1943253329955,117.1861031659937,117.1861031659937,120.91400720798993,120.9235869999975,120.9235869999975,120.9235869999975,120.9235869999975,120.9235869999975,120.9235869999975,122.87466737499926,space,1.9459969579766039,None,,,,,310,001,2026-04-26_16h34.07.575,TEST_training_task,,2025.2.4,None,2026-04-26 16h34.08.536056 +0200,
,,,,3,3,0,,,,,,,,,,,,,,,,,,,,,2,How did the tree trunks look like?,"1. Wide and Wing-like 
2. Mossy and thin
3. Dark and charred-looking",1,Tulon,stimuli/TESTscenes/JA_1.jpg,stimuli/TESTscenes/JA_2.jpg,3,0,1.0739636659855023,None,2,0,2.5860943750012666,None,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,001,2026-04-26_16h34.07.575,TEST_training_task,,2025.2.4,None,2026-04-26 16h34.08.536056 +0200,
,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,122.89062633301364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.88171658301144,122.89062633301364,124.88230641599512,,310,001,2026-04-26_16h34.07.575,TEST_training_task,,2025.2.4,None,2026-04-26 16h34.08.536056 +0200,
,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,001,2026-04-26_16h34.07.575,TEST_training_task,,2025.2.4,None,2026-04-26 16h34.08.536056 +0200,
,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,How did the ground look?,"1. Completely covered with rocks. 
2. Mostly sandy with some rocks and corals. 
3. Covered by seaweed and corals.",2,Malbow,stimuli/TESTscenes/UA_1.jpg,stimuli/TESTscenes/UA_2.jpg,3,0,0.9445823330024723,None,2,1,1.5353715409873985,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,124.94070054098847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.88645091600483,124.88659512498998,124.93639700001222,124.93647595800576,124.93649916601134,124.94070054098847,125.93263337499229,125.96163549998892,125.96853783298866,125.96853783298866,129.93833375000395,129.93839129101252,129.94897187501192,129.94897187501192,130.9011415830173,3,0,0.9445823330024723,None,130.9155851250107,130.92441554099787,130.92441554099787,0.01425354098319076,130.92441554099787,132.45632766600465,2,1,1.5353715409873985,None,125.96853783298866,,,,,,,,,,,,,,,,,,310,001,2026-04-26_16h34.07.575,TEST_training_task,,2025.2.4,None,2026-04-26 16h34.08.536056 +0200,
,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,2,Were there corals and seaweed? How did they look like?,"1. Green seaweed, no corals 
2. No seaweed, pink and orange corals. 
3. Yellow seaweed, colorful corals.",2,Malbow,stimuli/TESTscenes/UA_1.jpg,stimuli/TESTscenes/UA_2.jpg,3,0,0.8880653739906847,None,2,1,0.9700450829986949,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,2,,,,,,,,,132.50659383300808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.50023587499163,132.50031095801387,132.50033825001447,132.50659383300808,133.49928229101351,133.50059504099772,133.51092512501054,133.51092512501054,137.4989155830117,137.4989506250131,137.50251424999442,137.50251424999442,138.4012259579904,3,0,0.8880653739906847,None,138.41607333300635,138.42446366601507,138.42446366601507,0.014734125026734546,138.42446366601507,139.3896915410005,2,1,0.9700450829986949,None,133.51092512501054,137.50251424999442,137.50251424999442,,,,,,,,,,,,,,,,310,001,2026-04-26_16h34.07.575,TEST_training_task,,2025.2.4,None,2026-04-26 16h34.08.536056 +0200,
